assembly_computation_status	assembly_equivariant_fingerprint	assembly_integral_fingerprint	assembly_rational_fingerprint	automorphism_group_order	ckc_equation_type	ckc_has_parameters	ckc_id	ckc_source_extraction_status	ckc_validation_tier	claim_level_firewall	cokernel_dim_Q	corpus_release_fingerprint	cynk_meyer_id	double_line_orbit_sizes	entity_level	equivariant_signature	hodge	hodge_signature	identity_resolution_status	integral_signature	kernel_dim_Q	local_inventory	local_signature	matrix_hash	matrix_path	matrix_status	multiple_point_orbit_sizes	plane_orbit_sizes	presentation_id	presentation_kind	rank_F2	rank_Q	rational_signature	smith_normal_form	smith_normal_form_compact	source_assembly_available	source_blocker	torsion_invariant_factors	torsion_primes	universe_id
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	21	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	21		PARAMETERIZED_FAMILY		"{""euler"":100,""h11"":52,""h12"":2}"	h12=2;h11=52;euler=100	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":17,""p4_0"":2,""p4_1"":4,""p5_0"":0,""p5_1"":1,""p5_2"":1}"	p3=17;p4_0=2;p4_1=4;p5_0=0;p5_1=1;p5_2=1;l3=2			not_applicable_uncomputed			21	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:21
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	22	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	22		PARAMETERIZED_FAMILY		"{""euler"":104,""h11"":53,""h12"":1}"	h12=1;h11=53;euler=104	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":13,""p4_0"":3,""p4_1"":4,""p5_0"":0,""p5_1"":1,""p5_2"":1}"	p3=13;p4_0=3;p4_1=4;p5_0=0;p5_1=1;p5_2=1;l3=2			not_applicable_uncomputed			22	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:22
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	23	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	23		PARAMETERIZED_FAMILY		"{""euler"":108,""h11"":54,""h12"":0}"	h12=0;h11=54;euler=108	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":9,""p4_0"":4,""p4_1"":4,""p5_0"":0,""p5_1"":1,""p5_2"":1}"	p3=9;p4_0=4;p4_1=4;p5_0=0;p5_1=1;p5_2=1;l3=2			not_applicable_uncomputed			23	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:23
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	24	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	24		PARAMETERIZED_FAMILY		"{""euler"":80,""h11"":45,""h12"":5}"	h12=5;h11=45;euler=80	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":28,""p4_0"":0,""p4_1"":6,""p5_0"":0,""p5_1"":0,""p5_2"":1}"	p3=28;p4_0=0;p4_1=6;p5_0=0;p5_1=0;p5_2=1;l3=2			not_applicable_uncomputed			24	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:24
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	25	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	25		PARAMETERIZED_FAMILY		"{""euler"":84,""h11"":46,""h12"":4}"	h12=4;h11=46;euler=84	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":24,""p4_0"":1,""p4_1"":6,""p5_0"":0,""p5_1"":0,""p5_2"":1}"	p3=24;p4_0=1;p4_1=6;p5_0=0;p5_1=0;p5_2=1;l3=2			not_applicable_uncomputed			25	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:25
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	26	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	26		PARAMETERIZED_FAMILY		"{""euler"":88,""h11"":47,""h12"":3}"	h12=3;h11=47;euler=88	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":20,""p4_0"":2,""p4_1"":6,""p5_0"":0,""p5_1"":0,""p5_2"":1}"	p3=20;p4_0=2;p4_1=6;p5_0=0;p5_1=0;p5_2=1;l3=2			not_applicable_uncomputed			26	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:26
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	27	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	27		PARAMETERIZED_FAMILY		"{""euler"":92,""h11"":48,""h12"":2}"	h12=2;h11=48;euler=92	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":16,""p4_0"":3,""p4_1"":6,""p5_0"":0,""p5_1"":0,""p5_2"":1}"	p3=16;p4_0=3;p4_1=6;p5_0=0;p5_1=0;p5_2=1;l3=2			not_applicable_uncomputed			27	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:27
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	28	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	28		PARAMETERIZED_FAMILY		"{""euler"":96,""h11"":49,""h12"":1}"	h12=1;h11=49;euler=96	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":12,""p4_0"":4,""p4_1"":6,""p5_0"":0,""p5_1"":0,""p5_2"":1}"	p3=12;p4_0=4;p4_1=6;p5_0=0;p5_1=0;p5_2=1;l3=2			not_applicable_uncomputed			28	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:28
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	29	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	29		PARAMETERIZED_FAMILY		"{""euler"":96,""h11"":51,""h12"":3}"	h12=3;h11=51;euler=96	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":18,""p4_0"":0,""p4_1"":6,""p5_0"":0,""p5_1"":2,""p5_2"":0}"	p3=18;p4_0=0;p4_1=6;p5_0=0;p5_1=2;p5_2=0;l3=2			not_applicable_uncomputed			29	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:29
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	30	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	30		PARAMETERIZED_FAMILY		"{""euler"":100,""h11"":52,""h12"":2}"	h12=2;h11=52;euler=100	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":14,""p4_0"":1,""p4_1"":6,""p5_0"":0,""p5_1"":2,""p5_2"":0}"	p3=14;p4_0=1;p4_1=6;p5_0=0;p5_1=2;p5_2=0;l3=2			not_applicable_uncomputed			30	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:30
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	31	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	31		PARAMETERIZED_FAMILY		"{""euler"":104,""h11"":53,""h12"":1}"	h12=1;h11=53;euler=104	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":10,""p4_0"":2,""p4_1"":6,""p5_0"":0,""p5_1"":2,""p5_2"":0}"	p3=10;p4_0=2;p4_1=6;p5_0=0;p5_1=2;p5_2=0;l3=2			not_applicable_uncomputed			31	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:31
computed_exact_two_stratum_source_assembly	equivariant:dcc1f8bb9cd10a9207e9309fd5b1ed9e42b9659ce9a4981a046ed3d4f5da2ce5	integral:bfa6187a14091f4be7d1f8689541b66ae7d526dea1283448145bae839a6153fb	rational:8c13c2243972c1f6d57eae09f14af09a3edba6ed66476b06f8a665cbb4a71762	4	fixed_rational	NO	32	extracted	S2_HODGE_TABLE_LINKED	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE	0	8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	32	[1,1,2,2,2,2,4,4,4]	PRESENTATION	equivariant:e665f09bf5ae3d657060c2da782cf03701a4134d8093981c31ac2d8e7fc624b8	"{""euler"":84,""h11"":46,""h12"":4}"	h12=4;h11=46;euler=84	presentation_level_only_geometry_identity_unresolved	integral:48737b5cb0d0de40c7be016aa1a29d36a38d945b0f79dab09721faf63c1e72d3	2	"{""l3"":2,""p3"":8,""p4_0"":11,""p4_1"":0,""p5_0"":1,""p5_1"":0,""p5_2"":0}"	p3=8;p4_0=11;p4_1=0;p5_0=1;p5_1=0;p5_2=0;l3=2	e77374ec65ed4e94e1e9f81b90dddfdb4f5705c8f03b302148f710855bebcfed	research_outputs/hodgecy_ii/source_assembly_deep_dive/all_456_source_assembly_matrices/source_assembly_matrix_32.json	stored_exact_integer_incidence_matrix	[1,1,2,2,2,2,2,4,4]	[1,1,2,4]	32	eight_plane_arrangement_fixed_candidate	18	20	rational:bdfe36cdcdb6cb2f4a38a8770c72660f77974480cade10ec15b380aa5bc41aaa	[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12]	1^18,12^2	True		[12,12]	[2,3]	ckc:32
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	33	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	33		PARAMETERIZED_FAMILY		"{""euler"":88,""h11"":47,""h12"":3}"	h12=3;h11=47;euler=88	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":17,""p4_0"":1,""p4_1"":8,""p5_0"":0,""p5_1"":1,""p5_2"":0}"	p3=17;p4_0=1;p4_1=8;p5_0=0;p5_1=1;p5_2=0;l3=2			not_applicable_uncomputed			33	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:33
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	34	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	34		PARAMETERIZED_FAMILY		"{""euler"":92,""h11"":48,""h12"":2}"	h12=2;h11=48;euler=92	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":13,""p4_0"":2,""p4_1"":8,""p5_0"":0,""p5_1"":1,""p5_2"":0}"	p3=13;p4_0=2;p4_1=8;p5_0=0;p5_1=1;p5_2=0;l3=2			not_applicable_uncomputed			34	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:34
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	35	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	35		PARAMETERIZED_FAMILY		"{""euler"":72,""h11"":41,""h12"":5}"	h12=5;h11=41;euler=72	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":24,""p4_0"":0,""p4_1"":10,""p5_0"":0,""p5_1"":0,""p5_2"":0}"	p3=24;p4_0=0;p4_1=10;p5_0=0;p5_1=0;p5_2=0;l3=2			not_applicable_uncomputed			35	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:35
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	36	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	36		PARAMETERIZED_FAMILY		"{""euler"":76,""h11"":42,""h12"":4}"	h12=4;h11=42;euler=76	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":20,""p4_0"":1,""p4_1"":10,""p5_0"":0,""p5_1"":0,""p5_2"":0}"	p3=20;p4_0=1;p4_1=10;p5_0=0;p5_1=0;p5_2=0;l3=2			not_applicable_uncomputed			36	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:36
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	37	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	37		PARAMETERIZED_FAMILY		"{""euler"":80,""h11"":43,""h12"":3}"	h12=3;h11=43;euler=80	presentation_level_only_geometry_identity_unresolved			"{""l3"":2,""p3"":16,""p4_0"":2,""p4_1"":10,""p5_0"":0,""p5_1"":0,""p5_2"":0}"	p3=16;p4_0=2;p4_1=10;p5_0=0;p5_1=0;p5_2=0;l3=2			not_applicable_uncomputed			37	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:37
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	38	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	38		PARAMETERIZED_FAMILY		"{""euler"":80,""h11"":45,""h12"":5}"	h12=5;h11=45;euler=80	presentation_level_only_geometry_identity_unresolved			"{""l3"":1,""p3"":34,""p4_0"":0,""p4_1"":1,""p5_0"":0,""p5_1"":2,""p5_2"":0}"	p3=34;p4_0=0;p4_1=1;p5_0=0;p5_1=2;p5_2=0;l3=1			not_applicable_uncomputed			38	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:38
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	39	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	39		PARAMETERIZED_FAMILY		"{""euler"":84,""h11"":46,""h12"":4}"	h12=4;h11=46;euler=84	presentation_level_only_geometry_identity_unresolved			"{""l3"":1,""p3"":30,""p4_0"":1,""p4_1"":1,""p5_0"":0,""p5_1"":2,""p5_2"":0}"	p3=30;p4_0=1;p4_1=1;p5_0=0;p5_1=2;p5_2=0;l3=1			not_applicable_uncomputed			39	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:39
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	40	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	40		PARAMETERIZED_FAMILY		"{""euler"":88,""h11"":47,""h12"":3}"	h12=3;h11=47;euler=88	presentation_level_only_geometry_identity_unresolved			"{""l3"":1,""p3"":26,""p4_0"":2,""p4_1"":1,""p5_0"":0,""p5_1"":2,""p5_2"":0}"	p3=26;p4_0=2;p4_1=1;p5_0=0;p5_1=2;p5_2=0;l3=1			not_applicable_uncomputed			40	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:40
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	41	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	41		PARAMETERIZED_FAMILY		"{""euler"":92,""h11"":48,""h12"":2}"	h12=2;h11=48;euler=92	presentation_level_only_geometry_identity_unresolved			"{""l3"":1,""p3"":22,""p4_0"":3,""p4_1"":1,""p5_0"":0,""p5_1"":2,""p5_2"":0}"	p3=22;p4_0=3;p4_1=1;p5_0=0;p5_1=2;p5_2=0;l3=1			not_applicable_uncomputed			41	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:41
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	42	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	42		PARAMETERIZED_FAMILY		"{""euler"":96,""h11"":49,""h12"":1}"	h12=1;h11=49;euler=96	presentation_level_only_geometry_identity_unresolved			"{""l3"":1,""p3"":18,""p4_0"":4,""p4_1"":1,""p5_0"":0,""p5_1"":2,""p5_2"":0}"	p3=18;p4_0=4;p4_1=1;p5_0=0;p5_1=2;p5_2=0;l3=1			not_applicable_uncomputed			42	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:42
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	43	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	43		PARAMETERIZED_FAMILY		"{""euler"":100,""h11"":50,""h12"":0}"	h12=0;h11=50;euler=100	presentation_level_only_geometry_identity_unresolved			"{""l3"":1,""p3"":14,""p4_0"":5,""p4_1"":1,""p5_0"":0,""p5_1"":2,""p5_2"":0}"	p3=14;p4_0=5;p4_1=1;p5_0=0;p5_1=2;p5_2=0;l3=1			not_applicable_uncomputed			43	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:43
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	44	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	44		PARAMETERIZED_FAMILY		"{""euler"":96,""h11"":51,""h12"":3}"	h12=3;h11=51;euler=96	presentation_level_only_geometry_identity_unresolved			"{""l3"":1,""p3"":32,""p4_0"":0,""p4_1"":1,""p5_0"":1,""p5_1"":2,""p5_2"":0}"	p3=32;p4_0=0;p4_1=1;p5_0=1;p5_1=2;p5_2=0;l3=1			not_applicable_uncomputed			44	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:44
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	45	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	45		PARAMETERIZED_FAMILY		"{""euler"":84,""h11"":46,""h12"":4}"	h12=4;h11=46;euler=84	presentation_level_only_geometry_identity_unresolved			"{""l3"":1,""p3"":27,""p4_0"":0,""p4_1"":3,""p5_0"":1,""p5_1"":1,""p5_2"":0}"	p3=27;p4_0=0;p4_1=3;p5_0=1;p5_1=1;p5_2=0;l3=1			not_applicable_uncomputed			45	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:45
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	46	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	46		PARAMETERIZED_FAMILY		"{""euler"":88,""h11"":47,""h12"":3}"	h12=3;h11=47;euler=88	presentation_level_only_geometry_identity_unresolved			"{""l3"":1,""p3"":23,""p4_0"":1,""p4_1"":3,""p5_0"":1,""p5_1"":1,""p5_2"":0}"	p3=23;p4_0=1;p4_1=3;p5_0=1;p5_1=1;p5_2=0;l3=1			not_applicable_uncomputed			46	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:46
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	47	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	47		PARAMETERIZED_FAMILY		"{""euler"":92,""h11"":48,""h12"":2}"	h12=2;h11=48;euler=92	presentation_level_only_geometry_identity_unresolved			"{""l3"":1,""p3"":19,""p4_0"":2,""p4_1"":3,""p5_0"":1,""p5_1"":1,""p5_2"":0}"	p3=19;p4_0=2;p4_1=3;p5_0=1;p5_1=1;p5_2=0;l3=1			not_applicable_uncomputed			47	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:47
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	48	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	48		PARAMETERIZED_FAMILY		"{""euler"":56,""h11"":35,""h12"":7}"	h12=7;h11=35;euler=56	presentation_level_only_geometry_identity_unresolved			"{""l3"":1,""p3"":40,""p4_0"":0,""p4_1"":5,""p5_0"":0,""p5_1"":0,""p5_2"":0}"	p3=40;p4_0=0;p4_1=5;p5_0=0;p5_1=0;p5_2=0;l3=1			not_applicable_uncomputed			48	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:48
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	49	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	49		PARAMETERIZED_FAMILY		"{""euler"":60,""h11"":36,""h12"":6}"	h12=6;h11=36;euler=60	presentation_level_only_geometry_identity_unresolved			"{""l3"":1,""p3"":36,""p4_0"":1,""p4_1"":5,""p5_0"":0,""p5_1"":0,""p5_2"":0}"	p3=36;p4_0=1;p4_1=5;p5_0=0;p5_1=0;p5_2=0;l3=1			not_applicable_uncomputed			49	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:49
unresolved_source_parameter_constraints_missing_from_local_payload					parameterized	YES	50	extracted	S0_UNVALIDATED_SOURCE_RECORD	SOURCE_PRESENTATION_PAIRWISE_COMPARISON_NOT_GEOMETRY_COLLAPSE		8bbf1dff732529afb634f4a24c1d250d3e7ff3a54c79cbfd9c3584e4bca1622b	50		PARAMETERIZED_FAMILY		"{""euler"":64,""h11"":37,""h12"":5}"	h12=5;h11=37;euler=64	presentation_level_only_geometry_identity_unresolved			"{""l3"":1,""p3"":32,""p4_0"":2,""p4_1"":5,""p5_0"":0,""p5_1"":0,""p5_2"":0}"	p3=32;p4_0=2;p4_1=5;p5_0=0;p5_1=0;p5_2=0;l3=1			not_applicable_uncomputed			50	eight_plane_arrangement_family						False	The software can parse and test the symbolic family, but the local CKC payload does not include the parameter ideal/excluded loci needed to recover the classified incidence table.			ckc:50
